synonym_id,node_id,domain,subfield,knowledge_point,surface_form,surface_type,language,stage_label,notes
SYN-0997,HKG-NODE-NODE-1,数论,合数与质数,质数的概念：只有1和它本身两个正因数的自然数,质数定义,variant,zh,Grade 5 semester 2,输入已给出；强调定义。
SYN-0998,HKG-NODE-NODE-1,数论,合数与质数,质数的概念：只有1和它本身两个正因数的自然数,素数定义,variant,zh,Grade 5 semester 2,输入已给出；与“质数定义”同义。
SYN-0999,HKG-NODE-NODE-1,数论,合数与质数,质数的概念：只有1和它本身两个正因数的自然数,质数,variant,zh,Grade 5 semester 2,最常见简称；但单独词形也可指整体主题而非严格定义性知识点。
SYN-1000,HKG-NODE-NODE-1,数论,合数与质数,质数的概念：只有1和它本身两个正因数的自然数,素数,variant,zh,Grade 5 semester 2,与“质数”同义；单独出现时也可能指主题而不专指定义。
SYN-1001,HKG-NODE-NODE-1-02,数论,合数与质数,合数的概念：除了1和它本身以外还有别的正因数的自然数,合数的概念：除了1和它本身以外还有别的正因数的自然数,canonical,zh,Grade 5 semester 2,节点规范表述；定义性知识点。
SYN-1002,HKG-NODE-NODE-1-02,数论,合数与质数,合数的概念：除了1和它本身以外还有别的正因数的自然数,合数定义,variant,zh,Grade 5 semester 2,输入已给出；强调定义。
SYN-1003,HKG-NODE-NODE-1-02,数论,合数与质数,合数的概念：除了1和它本身以外还有别的正因数的自然数,判断合数,variant,zh,Grade 5 semester 2,输入已给出；常见任务表述，通常基于本定义进行判断。
SYN-1004,HKG-NODE-NODE-1-02,数论,合数与质数,合数的概念：除了1和它本身以外还有别的正因数的自然数,合数的概念,variant,zh,Grade 5 semester 2,与规范表述同指合数定义性知识。
SYN-1005,HKG-NODE-NODE-1-02,数论,合数与质数,合数的概念：除了1和它本身以外还有别的正因数的自然数,合数,variant,zh,Grade 5 semester 2,最常见简称；但单独词形也可能指整体主题而非严格定义节点。
SYN-1006,HKG-NODE-NODE-NODE-587,数论,因数与倍数,因数与倍数的概念（自然数范围内的整除关系）,因数与倍数的概念（自然数范围内的整除关系）,canonical,zh,Grade 5 semester 2,节点规范名。强调在自然数范围内，通过整除关系理解“一个数是另一个数的因数/倍数”。
SYN-1007,HKG-NODE-NODE-NODE-587,数论,因数与倍数,因数与倍数的概念（自然数范围内的整除关系）,因数和倍数的概念,variant,zh,Grade 5 semester 2,“与/和”属于连接词变体，通常指同一入门概念。但在目录场景中也可能泛指整个单元，存在轻微范围漂移。
SYN-1008,HKG-NODE-NODE-NODE-587,数论,因数与倍数,因数与倍数的概念（自然数范围内的整除关系）,因数与倍数,variant,zh,Grade 5 semester 2,教材或练习题中常作单元标题式简称；若单独出现，既可指概念，也可指后续找因数、倍数特征等更大范围内容。
SYN-1009,HKG-NODE-NODE-NODE-587,数论,因数与倍数,因数与倍数的概念（自然数范围内的整除关系）,因数、倍数的意义,textbook_phrase,zh,Grade 5 semester 2,偏教材表述，强调因数与倍数的含义而非运算程序。
SYN-1010,HKG-NODE-NODE-NODE-587,数论,因数与倍数,因数与倍数的概念（自然数范围内的整除关系）,因数和倍数的意义,variant,zh,Grade 5 semester 2,“和/与”替换后的常见表面形式，语义基本一致。
SYN-1011,HKG-NODE-NODE-NODE-587,数论,因数与倍数,因数与倍数的概念（自然数范围内的整除关系）,因数与倍数的意义,variant,zh,Grade 5 semester 2,强调概念含义的变体说法，一般仍落在入门定义层面。
SYN-1013,HKG-NODE-NODE-NODE-588,数论,因数与倍数,整除关系中因数与倍数的基本概念,整除关系中因数与倍数的基本概念,canonical,zh,Grade 5 semester 2,节点规范名。突出“整除关系”这一判定背景。
SYN-1014,HKG-NODE-NODE-NODE-588,数论,因数与倍数,整除关系中因数与倍数的基本概念,因数和倍数的概念,variant,zh,Grade 5 semester 2,常见入门表述，可对应整除语境下的因数、倍数关系。
SYN-1015,HKG-NODE-NODE-NODE-588,数论,因数与倍数,整除关系中因数与倍数的基本概念,因数与倍数的意义,textbook_phrase,zh,Grade 5 semester 2,偏教学导入语，指向因数与倍数在整除关系中的基本含义。
SYN-1017,HKG-NODE-NODE-NODE-588,数论,因数与倍数,整除关系中因数与倍数的基本概念,因数、倍数的意义,variant,zh,Grade 5 semester 2,与“因数与倍数的意义”同类变体，保留并列顿号写法。
SYN-1018,HKG-NODE-NODE-2-03,数论,因数与倍数,判断一个整数是否为2的倍数的末位特征,判断一个整数是否为2的倍数的末位特征,canonical,zh,Grade 5 semester 2,节点规范名。核心是用个位数字判断是否为2的倍数。
SYN-1019,HKG-NODE-NODE-2-03,数论,因数与倍数,判断一个整数是否为2的倍数的末位特征,2的倍数特征,variant,zh,Grade 5 semester 2,常见简称，默认指个位是0、2、4、6、8。
SYN-1020,HKG-NODE-NODE-2-03,数论,因数与倍数,判断一个整数是否为2的倍数的末位特征,2的整除特征,variant,zh,Grade 5 semester 2,与“2的倍数特征”同 scope，强调能否被2整除。
SYN-1021,HKG-NODE-NODE-2-03,数论,因数与倍数,判断一个整数是否为2的倍数的末位特征,2的倍数判定,variant,zh,Grade 5 semester 2,强调判定过程，但通常仍是同一末位规则。
SYN-1022,HKG-NODE-NODE-2-03,数论,因数与倍数,判断一个整数是否为2的倍数的末位特征,能否被2整除的特征,textbook_phrase,zh,Grade 5 semester 2,面向学生的解释性说法，与该节点一致。
SYN-1023,HKG-NODE-NODE-2-03,数论,因数与倍数,判断一个整数是否为2的倍数的末位特征,个位是0、2、4、6、8的数是2的倍数,notation,zh,Grade 5 semester 2,规则型表述，直接刻画本节点的末位特征。
SYN-1024,HKG-NODE-NODE-2-03,数论,因数与倍数,判断一个整数是否为2的倍数的末位特征,偶数特征,variant,zh,Grade 5 semester 2,在小学语境下常与“2的倍数特征”重合，因为偶数即2的倍数。
SYN-1025,HKG-NODE-NODE-5,数论,因数与倍数,判断一个整数是否为5的倍数的末位特征,判断一个整数是否为5的倍数的末位特征,canonical,zh,Grade 5 semester 2,节点规范名。核心是依据个位判断是否为5的倍数。
SYN-1026,HKG-NODE-NODE-5,数论,因数与倍数,判断一个整数是否为5的倍数的末位特征,5的倍数特征,variant,zh,Grade 5 semester 2,常用简称，通常指个位是0或5。
SYN-1027,HKG-NODE-NODE-5,数论,因数与倍数,判断一个整数是否为5的倍数的末位特征,5的整除特征,variant,zh,Grade 5 semester 2,与“5的倍数特征”同 scope。
SYN-1028,HKG-NODE-NODE-5,数论,因数与倍数,判断一个整数是否为5的倍数的末位特征,5的倍数判定,variant,zh,Grade 5 semester 2,强调判定动作，通常仍是同一末位规则。
SYN-1029,HKG-NODE-NODE-5,数论,因数与倍数,判断一个整数是否为5的倍数的末位特征,能否被5整除的特征,textbook_phrase,zh,Grade 5 semester 2,解释性说法，学生习题中常见。
SYN-1030,HKG-NODE-NODE-5,数论,因数与倍数,判断一个整数是否为5的倍数的末位特征,个位是0或5的数是5的倍数,notation,zh,Grade 5 semester 2,规则型表述，直接对应本节点。
SYN-1031,HKG-NODE-NODE-NODE-590,数论,分数,真分数、假分数与带分数的识别与分类,真分数、假分数与带分数的识别与分类,canonical,zh,Grade 5 semester 2,节点规范名。包含三类分数的名称识别与分类。
SYN-1032,HKG-NODE-NODE-NODE-590,数论,分数,真分数、假分数与带分数的识别与分类,真分数、假分数、带分数的认识,variant,zh,Grade 5 semester 2,常见教材标题式表述，偏重初步辨认。
SYN-1033,HKG-NODE-NODE-NODE-590,数论,分数,真分数、假分数与带分数的识别与分类,真分数假分数带分数的分类,variant,zh,Grade 5 semester 2,不带顿号的压缩写法，语义仍为三类分数分类。
SYN-1034,HKG-NODE-NODE-NODE-590,数论,分数,真分数、假分数与带分数的识别与分类,分数类型辨认,variant,zh,Grade 5 semester 2,较概括，若上下文明确指真分数、假分数、带分数三分法，可映射到本节点。
SYN-1035,HKG-NODE-NODE-NODE-590,数论,分数,真分数、假分数与带分数的识别与分类,真分数、假分数、带分数的分类,variant,zh,Grade 5 semester 2,与规范名等价的简化说法。
SYN-1036,HKG-NODE-NODE-NODE-590,数论,分数,真分数、假分数与带分数的识别与分类,认识真分数、假分数和带分数,textbook_phrase,zh,Grade 5 semester 2,“与/和”连接词变化，不改变节点范围。
SYN-1037,HKG-NODE-NODE-NODE-592,数论,分数,识别并分类真分数、假分数、带分数,识别并分类真分数、假分数、带分数,canonical,zh,Grade 5 semester 2,节点规范名。突出“识别并分类”的操作要求。
SYN-1038,HKG-NODE-NODE-NODE-592,数论,分数,识别并分类真分数、假分数、带分数,真分数、假分数、带分数的认识,variant,zh,Grade 5 semester 2,常见入门表述，可视为识别分类前的教学标题。
SYN-1039,HKG-NODE-NODE-NODE-592,数论,分数,识别并分类真分数、假分数、带分数,真分数、假分数、带分数的分类,variant,zh,Grade 5 semester 2,直接对应三类分数的分类任务。
SYN-1040,HKG-NODE-NODE-NODE-592,数论,分数,识别并分类真分数、假分数、带分数,真分数、假分数与带分数的识别与分类,variant,zh,Grade 5 semester 2,与近似节点规范名同形，语义一致。
SYN-1041,HKG-NODE-NODE-NODE-592,数论,分数,识别并分类真分数、假分数、带分数,辨认真分数、假分数和带分数,textbook_phrase,zh,Grade 5 semester 2,“辨认”是“识别”的常见教学用语变体。
SYN-1042,HKG-NODE-NODE-NODE-597,数论,分数,分数的通分,分数的通分,canonical,zh,Grade 5 semester 2,节点规范名。指把异分母分数化为同分母分数。
SYN-1043,HKG-NODE-NODE-NODE-597,数论,分数,分数的通分,通分,variant,zh,Grade 5 semester 2,最常见简称，默认对象为分数。
SYN-1044,HKG-NODE-NODE-NODE-597,数论,分数,分数的通分,把异分母分数化成同分母分数,textbook_phrase,zh,Grade 5 semester 2,定义式表述，直接对应本节点。
SYN-1045,HKG-NODE-NODE-NODE-597,数论,分数,分数的通分,异分母分数化同分母分数,variant,zh,Grade 5 semester 2,压缩写法，常见于板书或题干。
SYN-1047,HKG-NODE-NODE-NODE-603,数论,分数,分数大小比较,分数大小比较,canonical,zh,Grade 5 semester 2,节点规范名。关注比较两个或多个分数的大小。
SYN-1048,HKG-NODE-NODE-NODE-603,数论,分数,分数大小比较,分数比大小,variant,zh,Grade 5 semester 2,学生和教师常用简称。
SYN-1049,HKG-NODE-NODE-NODE-603,数论,分数,分数大小比较,比较分数的大小,textbook_phrase,zh,Grade 5 semester 2,动作导向表述，与本节点一致。
SYN-1050,HKG-NODE-NODE-NODE-603,数论,分数,分数大小比较,分数的大小比较,variant,zh,Grade 5 semester 2,与规范名同义的词序调整。
SYN-1051,HKG-NODE-NODE-NODE-603,数论,分数,分数大小比较,分数大小的比较,variant,zh,Grade 5 semester 2,语序微调，不改变范围。
SYN-1052,HKG-NODE-NODE-NODE-603,数论,分数,分数大小比较,分数比较大小,variant,zh,Grade 5 semester 2,口语化压缩形式。
SYN-1053,HKG-NODE-NODE-NODE-604,数论,分数,分数约分与化简,分数约分与化简,canonical,zh,Grade 5 semester 2,节点规范名。为减轻“化简”歧义，明确核心是分数约分。
SYN-1054,HKG-NODE-NODE-NODE-604,数论,分数,分数约分与化简,分数化简,variant,zh,Grade 5 semester 2,常见表述；在小学分数单元中通常落实为约分到较简或最简形式。
SYN-1055,HKG-NODE-NODE-NODE-604,数论,分数,分数约分与化简,分数约分,variant,zh,Grade 5 semester 2,突出操作方法，与本节点高度一致。
SYN-1056,HKG-NODE-NODE-NODE-604,数论,分数,分数约分与化简,把分数化成最简分数,textbook_phrase,zh,Grade 5 semester 2,结果导向表述，可作为“约分与化简”的典型说明。
SYN-1057,HKG-NODE-NODE-NODE-604,数论,分数,分数约分与化简,约分并化简分数,variant,zh,Grade 5 semester 2,将两个近义操作并列表达，仍在同一节点范围内。
SYN-1058,HKG-NODE-NODE-NODE-604,数论,分数,分数约分与化简,化简分数,variant,zh,Grade 5 semester 2,语序变体，通常仍指通过约分使分数更简。
SYN-1059,HKG-NODE-NODE-NODE-612,数论,互质和最大公因数,判断两个自然数是否互质的方法,判断两个自然数是否互质的方法,canonical,zh,Grade 5 semester 2,节点规范名。范围是基于公因数或最大公因数来判定两个自然数是否互质的方法性知识。
SYN-1060,HKG-NODE-NODE-NODE-612,数论,互质和最大公因数,判断两个自然数是否互质的方法,互质的判断方法,variant,zh,Grade 5 semester 2,常见简化说法；在小学语境中通常默认对象是两个自然数，但脱离上下文时也可能泛指更广义的互素判定。
SYN-1061,HKG-NODE-NODE-NODE-612,数论,互质和最大公因数,判断两个自然数是否互质的方法,判断两个数是否互质,variant,zh,Grade 5 semester 2,与节点范围基本一致，但“两个数”未显式限定自然数，可能在其他语境中包含整数。
SYN-1062,HKG-NODE-NODE-NODE-612,数论,互质和最大公因数,判断两个自然数是否互质的方法,两个数互质的判定,variant,zh,Grade 5 semester 2,强调判定过程或依据；常与“公因数只有1”或“最大公因数是1”关联。
SYN-1063,HKG-NODE-NODE-NODE-612,数论,互质和最大公因数,判断两个自然数是否互质的方法,公因数只有1就互质,textbook_phrase,zh,Grade 5 semester 2,概括该节点常用的判定依据，不是完整定义替代；仅在其指向两个自然数是否互质时适用。
SYN-1064,HKG-NODE-NODE-NODE-612,数论,互质和最大公因数,判断两个自然数是否互质的方法,最大公因数是1就互质,textbook_phrase,zh,Grade 5 semester 2,对应常见判定依据，适合作为该节点的表层表达之一。
SYN-1065,HKG-NODE-NODE-NODE-613,数论,互质和最大公因数,判断两个自然数是否互质,判断两个自然数是否互质,canonical,zh,Grade 5 semester 2,节点规范名。聚焦依据公因数关系判断两个自然数是否互质。
SYN-1066,HKG-NODE-NODE-NODE-613,数论,互质和最大公因数,判断两个自然数是否互质,互质的判断方法,variant,zh,Grade 5 semester 2,与节点标题所指内容一致，但语义可泛化到更广对象；在小学数论章节多仍指两个自然数。
